0.009341;0.378294;0.002077;1
0.142739;0.030306;0.406938;1
0.048211;0.300970;0.070480;1
0.034504;0.189092;0.247261;1
0.579852;1.112881;0.061049;1
0.028387;0.087844;0.085360;0
0.053575;0.037602;0.111656;0
0.069049;0.000003;0.012654;0
0.007241;0.306894;0.134743;0
0.268737;0.310164;0.002206;0
0.132029;0.005199;0.076679;0
0.779694;0.292044;0.136971;1
0.175240;0.078026;0.031998;0
0.001506;0.305310;0.000835;1
0.021564;0.022261;0.587829;0
0.249931;0.003201;0.009412;0
0.000004;0.369538;0.005875;1
0.161396;0.214255;0.000325;0
0.046102;0.025127;0.047332;0
0.325572;0.055540;0.132405;1
0.080777;0.000588;0.200922;0
0.189576;0.111699;0.189744;1
0.092033;0.010286;0.248147;1
0.024933;0.000001;0.149699;0
0.226675;0.058510;0.048083;0
0.006244;0.088719;0.065679;0
0.246048;0.120875;0.003939;0
0.002152;0.428114;1.311933;0
0.119378;0.003873;0.094972;0
0.129968;0.563938;2.146249;0
0.002310;0.020189;0.074546;0
0.026690;0.060005;0.043691;0
0.109038;0.002229;0.013718;0
0.149908;0.020140;0.040624;0
0.145413;0.064226;0.021244;0
0.301038;0.009104;0.049831;0
0.075324;0.020972;0.245483;1
0.102788;0.198132;0.048741;0
0.152412;0.017554;0.195786;0
0.574697;0.068084;0.008143;1
0.028026;0.010820;0.081956;0
0.682717;0.000094;0.252701;1
0.169481;0.024547;0.004264;0
0.123662;0.000992;0.024111;0
0.125074;0.002893;0.098897;0
0.196497;0.071789;0.081695;0
0.384464;0.009555;0.019563;0
0.287063;0.290164;0.000360;0
0.214643;0.199679;0.007781;0
0.148307;0.000145;0.004553;0
0.144087;0.304211;0.001383;0
0.060395;0.000001;0.000190;0
0.215761;0.001789;0.110010;0
0.187613;0.597341;0.973183;0
0.313990;0.168971;0.001766;0
0.298209;0.099872;0.001796;0
0.047534;0.176718;0.175290;1
0.032738;1.308320;0.292911;0
0.214545;0.060715;0.633261;0
0.022186;0.371992;0.076777;0
0.044549;0.576694;0.006255;1
0.043369;0.004847;0.094406;0
0.692935;0.000039;0.503405;1
0.130936;0.017025;0.046379;0
0.110309;0.006669;0.014116;0
0.131269;0.096879;0.000080;0
0.283462;0.104049;0.000257;0
0.067019;0.003751;0.070705;1
0.058789;0.038872;0.196530;1
0.042206;0.002238;0.185046;1
0.003685;0.049482;0.052838;0
0.136645;0.037599;0.162060;0
0.254600;0.017888;0.010009;0
0.192084;0.025567;0.012249;0
0.145824;0.076801;0.115478;1
0.075792;0.030267;0.035787;0
0.289841;0.028970;0.005291;1
0.124526;0.039839;0.008753;0
0.715471;0.848730;0.006265;1
0.001154;0.001590;0.074019;0
0.049748;0.200006;0.062545;0
0.057093;0.100776;0.084948;0
0.327530;0.054834;0.047312;1
0.062708;0.028394;0.003423;0
0.078236;0.366949;0.745314;0
0.150097;0.009785;0.002313;0
0.019265;0.053564;0.054027;0
0.146387;0.006972;0.050325;0
0.049228;0.065956;0.000632;0
0.216169;0.056856;0.018075;0
0.505749;0.805703;0.016938;1
1.582045;0.423486;0.049589;1
0.059387;0.002717;0.046933;1
0.120061;0.001835;0.245426;0
0.012777;0.019627;0.350138;0
0.001695;0.139814;0.031281;0
0.134985;0.105589;0.000616;0
0.118555;0.082184;0.407681;0
0.134984;0.010364;0.014960;0
0.279019;0.235421;0.059964;0
0.081773;0.043651;0.007587;0
0.076134;0.001941;0.006674;0
0.008043;0.139355;0.006418;0
0.130465;0.068374;0.089641;0
0.098982;0.480621;0.000018;1
0.513096;0.059672;0.466259;1
0.065436;0.003939;0.075695;0
0.372699;1.395892;0.137656;1
0.695142;0.412628;0.001512;1
0.234222;0.042723;0.157674;1
0.082678;0.125819;0.033352;0
0.174843;0.118197;0.042838;1
0.163884;0.459762;0.065209;1
0.090482;0.037533;0.096009;0
0.000122;0.000521;0.174240;0
0.055330;1.275453;0.101246;0
0.124450;0.147035;0.004857;0
0.034027;0.002644;0.156922;0
0.187664;1.106224;1.485452;1
0.011336;0.163706;0.158884;0
0.143085;0.001251;0.024577;0
0.031990;0.029648;0.089294;0
0.002104;0.144234;0.055767;0
0.070034;0.026827;0.079630;0
0.003900;0.053566;0.061839;1
0.056088;0.003171;0.000935;0
0.155180;0.184677;0.000127;0
0.002953;0.423389;0.238072;0
0.292738;0.001186;0.880328;1
0.175649;0.019119;0.084232;0
0.170986;0.209564;0.213920;0
0.227795;0.018189;0.049176;1
0.778880;0.022864;0.289271;1
0.053480;0.005701;0.000676;0
0.112889;0.089292;0.005454;0
0.003318;0.000352;0.066004;0
0.048349;0.013103;0.131179;0
0.189580;0.003285;0.069822;0
0.097065;0.001490;0.006169;0
0.523472;0.128074;0.631506;1
0.155747;0.030425;0.033390;0
0.053003;0.002657;0.023912;0
0.080945;0.003466;0.137045;0
0.176023;0.047585;0.119915;0
0.072839;0.014394;0.080022;0
0.017287;0.118890;0.096007;0
0.024147;0.004218;0.385650;0
0.101045;0.035927;0.086784;1
0.051318;0.000955;0.011040;0
0.113690;0.007562;0.064514;0
0.113317;0.004397;0.049046;0
0.211314;0.028450;0.002606;0
0.000318;0.005924;0.013280;0
0.011546;0.136951;0.128055;1
0.049270;0.024596;0.000112;0
0.090994;0.193322;0.369788;0
0.476939;0.000256;0.182624;1
0.112969;0.000003;0.050664;0
0.147787;0.000015;0.015798;0
0.053722;0.018713;0.000984;0
0.052320;0.165641;0.095325;0
0.036886;0.022962;0.063659;0
0.001823;0.000399;0.062163;0
0.045237;0.199416;0.250804;0
0.292681;0.005771;0.000002;0
0.021788;0.200938;0.000439;0
0.070869;0.004991;0.004704;0
0.287236;0.018898;0.002302;0
0.205776;0.127254;0.029842;0
0.324207;0.279041;0.191889;1
0.011098;0.189771;0.008200;0
0.273836;0.020561;0.016783;1
0.261133;0.030414;0.129741;1
0.063753;0.100646;0.011807;0
0.005842;0.005893;0.448206;1
0.066447;0.006381;0.013516;0
0.059762;0.044082;0.014997;0
0.090508;0.103646;0.036435;0
0.136430;0.154270;0.001723;0
0.001245;0.147426;0.000096;0
0.080883;0.069463;0.021817;1
0.157929;0.140949;0.002424;0
0.201318;0.016491;0.284568;0
0.012753;0.150878;0.180223;1
0.020916;0.035202;0.004199;0
0.139373;0.097659;0.200535;1
0.032088;0.033266;0.105602;0
0.020651;0.077953;0.006645;0
0.248282;0.506336;0.002311;1
0.015361;0.100453;0.197835;0
0.083482;0.197471;0.039736;1
0.065044;0.000028;0.025264;0
0.018233;0.006963;0.014464;0
0.106449;0.032009;0.137835;0
0.045635;0.076250;0.042601;0
0.023358;0.018648;0.098505;0
0.103947;0.085739;0.002348;0
0.133354;0.133050;0.000350;0
0.221036;0.007255;0.024861;0
0.159834;0.086418;0.045787;1
3.524006;1.867102;2.424853;1
0.086727;0.192079;0.001809;0
0.116634;0.000146;0.037790;0
0.100611;0.099375;0.035816;0
0.024848;0.137481;0.045455;0
0.002308;0.000419;0.017927;0
0.194956;0.024967;0.030609;0
0.465466;0.046588;0.184847;1
0.005513;0.362451;0.023076;0
0.095313;0.064349;0.007184;0
0.055158;0.025194;0.504176;0
0.025909;0.096986;0.136528;0
0.165487;0.048007;0.714788;0
0.052429;0.111412;0.257261;0
0.052833;0.001315;0.168013;0
0.003587;0.029257;0.006553;0
0.133170;0.134763;0.059751;0
0.064202;0.051072;0.049113;0
0.193540;0.164098;0.000047;1
0.117942;0.014000;0.021746;0
0.081454;0.172565;0.011672;0
0.021413;0.008027;0.312651;0
0.066108;0.052083;0.050679;0
0.000042;0.001597;0.317283;0
0.071062;0.594881;0.197251;0
0.069049;0.187912;0.042057;0
0.299135;0.068503;0.098034;1
0.039434;0.030767;0.000402;0
0.007281;0.185663;0.248897;1
0.110848;0.029533;0.040480;0
0.036223;0.640878;0.035299;0
0.127452;0.047186;0.103360;1
0.218576;0.009717;0.295492;0
0.103248;0.035877;0.044483;0
0.028786;0.078174;0.006386;0
0.000696;0.070960;0.306341;0
0.086263;0.018020;0.161542;0
0.182692;0.034610;0.016991;1
0.343478;0.125902;0.031383;1
0.004773;0.021709;0.029439;0
0.103031;0.353943;0.035370;1
0.026261;0.070015;0.007811;0
0.697288;0.932661;0.227742;1
0.022324;1.845077;0.029600;0
0.015340;2.124620;0.011758;0
0.020668;0.078626;0.114757;0
0.020905;0.523448;0.010624;0
0.018007;0.085677;0.033957;0
0.221801;0.242603;0.016059;1
0.047149;0.086346;0.000895;0
0.101343;0.144212;0.000028;0
0.065626;0.116415;0.325804;1
0.016944;0.061479;0.019913;0
0.007125;0.116662;0.004725;1
0.072064;0.019279;0.007642;0
0.096266;0.116663;0.057545;1
0.151084;0.168136;0.090098;1
0.000529;0.035776;0.028260;0
0.018301;0.031586;0.031596;0
0.022110;0.760983;0.007463;0
0.985677;0.369561;0.002000;1
0.259620;0.019079;0.013978;0
0.005084;0.012504;0.014904;0
0.139966;0.051063;0.002977;0
0.148760;0.220682;0.197401;0
0.009782;0.000290;0.493874;0
0.131851;0.023456;0.300681;0
0.001589;0.073351;0.505316;0
0.080169;0.011148;0.085588;0
0.030980;0.005070;0.022787;0
0.041624;0.019972;0.256481;0
0.095071;0.068070;0.189190;0
0.214738;0.267171;0.171752;1
0.060392;0.071211;0.001998;0
0.353059;0.175239;0.011121;1
0.003801;0.004476;0.012247;1
0.001558;0.385766;0.000303;0
0.233094;0.173066;0.109848;0
0.017282;0.968198;0.105568;0
0.036704;0.176331;0.140747;0
0.013544;0.036849;0.024966;0
0.022395;0.102445;0.008691;0
0.074540;0.087318;0.009222;0
0.036721;0.001414;0.001367;0
0.049171;0.039972;0.014262;0
0.237574;0.001049;0.006645;0
0.094889;0.165604;0.000181;0
0.194763;0.007605;0.053160;0
0.086141;0.001610;0.124728;0
0.291672;0.018189;0.148672;0
0.054263;0.049121;0.015900;0
0.110973;0.065071;0.037997;0
0.162300;0.100143;0.477312;0
0.061389;0.021277;0.019895;0
0.055885;0.080687;0.210911;0
0.198927;0.036302;0.215752;0
0.218532;0.000461;0.654208;0
0.000129;0.001408;0.009434;0
0.015703;0.051614;0.127423;0
0.003071;0.000979;0.066436;0
0.313870;0.140243;0.726992;0
0.463372;0.374532;0.663947;1
1.011097;0.010169;0.050191;1
0.548677;0.395062;0.377262;1
0.190410;0.396661;0.272028;1
0.020880;0.111745;0.019749;1
1.424282;0.086328;0.219734;1
0.396683;0.013888;0.138543;0
